date,open,high,low,close,volume,amount,turn,pct_change,windcode
2023-11-03,38.479,38.599,38.179,38.529,386407.0,,,,601318.SH
2023-11-06,38.889,39.459,38.799,39.349,562463.0,,,2.128267019647523,601318.SH
2023-11-07,39.169,39.189,38.529,38.589,520543.0,,,-1.9314340898116789,601318.SH
2023-11-08,38.589,38.719,37.839,37.919,703734.0,,,-1.7362460804892677,601318.SH
2023-11-09,37.289,37.489,36.149,36.569,1504542.0,,,-3.5602204699490825,601318.SH
2023-11-10,36.189,36.189,35.319,35.639,1049965.0,,,-2.543137630233261,601318.SH
2023-11-13,35.589,35.729,35.349,35.679,493091.0,,,0.11223659474171033,601318.SH
2023-11-14,35.839,36.099,35.679,35.899,558200.0,,,0.616609209899388,601318.SH
2023-11-15,36.409,36.899,36.169,36.649,728706.0,,,2.0891946850887244,601318.SH
2023-11-16,36.419,36.639,36.059,36.159,386089.0,,,-1.3370078310458777,601318.SH
2023-11-17,35.919,36.109,35.619,35.949,404728.0,,,-0.580768273458887,601318.SH
2023-11-20,35.999,36.339,35.769,36.199,324987.0,,,0.6954296364293899,601318.SH
2023-11-21,36.199,36.839,36.199,36.359,432503.0,,,0.44200116025305825,601318.SH
2023-11-22,36.239,36.339,35.999,36.019,249251.0,,,-0.9351192277015419,601318.SH
2023-11-23,35.979,36.339,35.799,36.339,263803.0,,,0.8884200005552678,601318.SH
2023-11-24,36.289,36.319,35.919,35.979,280449.0,,,-0.9906711797242562,601318.SH
2023-11-27,35.889,35.929,34.899,35.139,585460.0,,,-2.3346952388893394,601318.SH
2023-11-28,35.089,35.349,34.869,34.959,372261.0,,,-0.5122513446597754,601318.SH
2023-11-29,34.959,35.019,33.789,34.039,679047.0,,,-2.6316542235189866,601318.SH
2023-11-30,33.959,34.359,33.909,34.089,388572.0,,,0.14689033167836207,601318.SH
2023-12-01,33.939,34.469,33.589,34.309,486961.0,,,0.6453694740238713,601318.SH
2023-12-04,34.139,34.559,33.599,33.669,399870.0,,,-1.8653997493369157,601318.SH
2023-12-05,33.409,33.459,32.799,32.819,506428.0,,,-2.5245775045293684,601318.SH
2023-12-06,32.789,33.039,32.579,32.819,433324.0,,,0.0,601318.SH
2023-12-07,32.649,33.009,32.169,32.629,501004.0,,,-0.5789329351899908,601318.SH
2023-12-08,32.539,32.919,32.479,32.479,378912.0,,,-0.4597137515706895,601318.SH
2023-12-11,32.289,32.999,31.849,32.889,555114.0,,,1.2623541365189839,601318.SH
2023-12-12,32.709,33.099,32.539,33.079,358213.0,,,0.5777007510109788,601318.SH
2023-12-13,32.989,32.989,32.179,32.179,412856.0,,,-2.7207593941775743,601318.SH
2023-12-14,32.519,32.759,31.979,31.989,332368.0,,,-0.5904471860530225,601318.SH
2023-12-15,32.439,32.849,32.019,32.079,507912.0,,,0.28134671293256197,601318.SH
2023-12-18,31.689,32.139,31.599,31.899,329987.0,,,-0.5611147479659628,601318.SH
2023-12-19,31.869,32.269,31.689,31.999,332249.0,,,0.3134894510799624,601318.SH
2023-12-20,31.999,32.189,31.719,31.739,299482.0,,,-0.8125253914184727,601318.SH
2023-12-21,31.549,32.259,31.419,32.089,424163.0,,,1.1027442578531055,601318.SH
2023-12-22,32.049,32.669,31.969,32.389,424737.0,,,0.9348998099037109,601318.SH
2023-12-25,32.339,32.569,32.199,32.469,203255.0,,,0.24699743740157487,601318.SH
2023-12-26,32.469,32.469,32.109,32.389,199146.0,,,-0.24638886322337905,601318.SH
2023-12-27,32.389,32.449,31.969,32.289,295938.0,,,-0.3087467967519908,601318.SH
2023-12-28,32.289,33.639,32.139,33.549,609526.0,,,3.9022577348322818,601318.SH
2023-12-29,33.349,33.729,33.339,33.589,341078.0,,,0.11922859101611838,601318.SH
2024-01-02,33.589,33.599,32.749,32.759,437592.0,,,-2.471047068980914,601318.SH
2024-01-03,32.759,32.949,32.479,32.689,363822.0,,,-0.2136817363167398,601318.SH
2024-01-04,32.649,32.869,31.949,32.189,467392.0,,,-1.5295665208479914,601318.SH
2024-01-05,32.139,32.869,31.969,32.259,499202.0,,,0.21746559383639674,601318.SH
2024-01-08,32.259,32.459,31.509,31.739,514732.0,,,-1.6119532533556469,601318.SH
2024-01-09,31.739,31.869,31.489,31.669,370651.0,,,-0.22054885157062332,601318.SH
2024-01-10,31.579,31.739,31.109,31.109,441304.0,,,-1.7682907575231277,601318.SH
2024-01-11,31.089,31.949,30.909,31.719,381571.0,,,1.9608473432125795,601318.SH
2024-01-12,31.479,31.829,31.319,31.319,303001.0,,,-1.2610738043444036,601318.SH
2024-01-15,31.159,31.779,30.989,31.459,327022.0,,,0.44701299530636174,601318.SH
2024-01-16,31.329,32.049,31.229,31.989,544963.0,,,1.6847325089799359,601318.SH
2024-01-17,31.749,31.839,31.299,31.299,561229.0,,,-2.1569914658163825,601318.SH
2024-01-18,31.039,32.319,30.929,32.279,861544.0,,,3.1310904501741454,601318.SH
2024-01-19,32.089,32.629,31.839,32.489,639744.0,,,0.6505777750239972,601318.SH
2024-01-22,32.359,33.219,32.259,32.769,961099.0,,,0.8618301578996013,601318.SH
