date,open,high,low,close,volume
2020-08-28,45.076,48.504,40.733,40.74,19101030.0
2020-08-31,41.361,41.433,35.947,37.897,10973437.0
2020-09-01,37.719,43.29,37.719,41.947,10360124.0
2020-09-02,40.861,47.847,40.833,46.433,10822205.0
2020-09-03,47.933,56.219,47.29,54.247,8799798.0
2020-09-04,52.233,55.79,50.004,55.361,4404086.0
2020-09-07,55.783,60.647,52.261,54.361,5518931.0
2020-09-08,52.29,55.433,48.647,53.783,3691942.0
2020-09-09,52.204,52.376,49.411,50.076,1898848.0
2020-09-10,50.79,53.411,48.719,49.997,1766340.0
2020-09-11,48.804,52.79,47.847,51.44,1566550.0
2020-09-14,51.869,54.919,51.111,52.026,1888945.0
2020-09-15,51.933,60.333,51.49,60.154,2818076.0
2020-09-16,58.454,59.147,55.433,56.583,2598370.0
2020-09-17,56.34,57.947,54.597,54.619,1744156.0
2020-09-18,54.233,55.633,52.219,54.647,1602349.0
2020-09-21,53.933,58.554,53.347,55.283,2088270.0
2020-09-22,54.211,54.554,51.326,53.411,1949894.0
2020-09-23,53.004,55.269,52.426,52.79,961077.0
2020-09-24,52.79,54.711,51.861,51.861,1134258.0
2020-09-25,51.947,52.547,48.683,48.79,1307402.0
2020-09-28,48.654,49.64,47.261,48.547,866559.0
2020-09-29,48.926,52.047,48.183,50.59,765260.0
2020-09-30,50.497,52.076,49.44,51.754,595985.0
2020-10-09,53.004,53.004,50.883,52.39,909360.0
2020-10-12,52.933,56.147,52.361,55.04,1166665.0
2020-10-13,54.519,58.997,54.026,58.633,1003674.0
2020-10-14,57.654,58.49,56.183,57.211,973820.0
2020-10-15,57.369,61.954,56.669,59.719,1483473.0
2020-10-16,59.669,61.604,57.219,58.061,1207425.0
2020-10-19,56.704,57.933,54.704,55.633,828175.0
2020-10-20,55.347,56.826,54.597,55.611,639081.0
2020-10-21,55.626,56.483,54.219,54.233,658740.0
2020-10-22,54.376,55.447,53.511,54.647,413395.0
2020-10-23,55.476,56.347,52.283,52.504,799830.0
2020-10-26,52.576,55.061,51.511,54.911,551403.0
2020-10-27,54.79,55.247,53.754,54.361,359167.0
2020-10-28,54.361,56.861,53.833,55.076,1099755.0
2020-10-29,54.633,57.147,53.154,56.383,1027328.0
2020-10-30,56.19,58.469,55.54,56.497,1007630.0
2020-11-02,56.897,64.354,56.197,62.976,1999429.0
2020-11-03,63.076,66.933,62.083,64.897,1771860.0
2020-11-04,64.861,67.647,63.754,66.576,1467424.0
2020-11-05,68.311,68.311,65.097,66.569,919397.0
2020-11-06,66.504,69.933,66.147,68.169,988660.0
2020-11-09,68.276,74.59,67.497,74.433,1429957.0
2020-11-10,74.354,74.354,71.161,72.919,1273033.0
2020-11-11,70.79,71.504,66.59,68.647,2358021.0
2020-11-12,68.647,71.004,67.347,68.711,744036.0
2020-11-13,68.576,76.419,67.94,72.733,1333625.0
2020-11-16,72.454,75.111,70.79,75.076,1156273.0
2020-11-17,75.19,76.504,71.497,71.647,1023113.0
2020-11-18,71.004,72.519,69.147,71.633,1316387.0
2020-11-19,70.654,73.426,68.876,71.383,786250.0
2020-11-20,70.697,77.176,70.361,74.647,1359441.0
2020-11-23,73.904,80.59,71.99,79.719,1510875.0
2020-11-24,77.933,79.454,74.361,74.504,1244597.0
