date,open,high,low,close,volume,amount,turn,pct_change,windcode
2020-01-01,46936,47146,46936,47041,42747,10525974100,0.0,,CU.SHF
2020-01-02,46917,46946,46584,46612,81773,20065124750,0.0,-0.9119704087923286,CU.SHF
2020-01-05,46307,46717,46288,46479,85974,20986001200,0.0,-0.28533424869132684,CU.SHF
2020-01-06,46431,46727,46431,46717,57599,14079084800,0.0,0.5120592095354981,CU.SHF
2020-01-07,46574,46688,46364,46574,82785,20207489450,0.0,-0.30609842241582363,CU.SHF
2020-01-08,46622,46870,46546,46669,78060,19119683800,0.0,0.20397646755700993,CU.SHF
2020-01-09,46622,46755,46565,46717,48262,11810606450,0.0,0.10285200025712538,CU.SHF
2020-01-12,46603,46927,46431,46650,84452,20659023050,0.0,-0.14341674336965093,CU.SHF
2020-01-13,46565,47070,46536,47003,99744,24529920600,0.0,0.7566988210075065,CU.SHF
2020-01-14,46994,47289,46879,46955,78508,19380805250,0.0,-0.10212114120374816,CU.SHF
2020-01-15,46955,47089,46860,46898,52450,12921541750,0.0,-0.12139282291555586,CU.SHF
2020-01-16,47137,47232,46831,46946,77143,19028219850,0.0,0.10234978037442222,CU.SHF
2020-01-19,46994,47022,46679,46803,65995,16208455350,0.0,-0.3046052911856223,CU.SHF
2020-01-20,46784,46784,46040,46155,97077,23608872700,0.0,-1.3845266329081451,CU.SHF
2020-01-21,46183,46374,46021,46269,56978,13813620250,0.0,0.2469938251543624,CU.SHF
2020-01-22,46078,46117,45716,45773,58176,14008844650,0.0,-1.071992046510628,CU.SHF
2020-02-02,42685,43133,42685,42933,89818,20214754500,0.0,-6.204531055425688,CU.SHF
2020-02-03,42656,43171,42590,43143,53234,11996061350,0.0,0.48913423240863896,CU.SHF
2020-02-04,42876,43495,42876,43419,45362,10297855950,0.0,0.6397329810166275,CU.SHF
2020-02-05,43524,44039,43486,43886,35004,8041879449,0.0,1.075565996453176,CU.SHF
2020-02-06,43686,43781,43467,43552,27048,6183751450,0.0,-0.7610627534976988,CU.SHF
2020-02-09,43181,43457,43143,43286,34784,7910394449,0.0,-0.610764144011755,CU.SHF
2020-02-10,43829,43829,43324,43448,34415,7849022850,0.0,0.3742549554128338,CU.SHF
2020-02-11,43467,43591,43362,43448,29553,6741228650,0.0,0.0,CU.SHF
2020-02-12,43467,43714,43457,43571,36413,8323167350,0.0,0.28309703553672794,CU.SHF
2020-02-13,43714,43810,43676,43781,26715,6128290500,0.0,0.4819719538224909,CU.SHF
2020-02-16,43724,44143,43695,44143,40500,9326751700,0.0,0.8268426943194518,CU.SHF
2020-02-17,44077,44096,43906,43935,43655,10110038700,0.0,-0.471195886097453,CU.SHF
2020-02-18,43963,44191,43887,44058,39541,9170976750,0.0,0.2799590303858013,CU.SHF
2020-02-19,44039,44219,43897,44086,63893,14820047549,0.0,0.06355258976802336,CU.SHF
2020-02-20,43916,43991,43659,43669,62210,14371008850,0.0,-0.945878510184639,CU.SHF
2020-02-23,43602,43716,43403,43678,75484,17316514100,0.0,0.02060958574732208,CU.SHF
2020-02-24,43716,43716,43365,43631,62341,14298025650,0.0,-0.10760565959979651,CU.SHF
2020-02-25,43374,43460,43270,43327,55268,12623100300,0.0,-0.6967523091379935,CU.SHF
2020-02-26,43317,43346,43137,43146,54248,12349890750,0.0,-0.4177533639531883,CU.SHF
2020-02-27,43061,43061,42007,42149,119804,26844035450,0.0,-2.3107588188939876,CU.SHF
2020-03-01,42282,43013,42130,42947,80877,18202744000,0.0,1.8932833519181846,CU.SHF
2020-03-02,43308,43669,43184,43317,53516,12213775400,0.0,0.8615269983933693,CU.SHF
2020-03-03,43061,43108,42928,42994,45562,10316898800,0.0,-0.7456656739848078,CU.SHF
2020-03-04,42862,43118,42862,43032,31073,7044674200,0.0,0.08838442573382288,CU.SHF
2020-03-05,42843,42843,42596,42634,38564,8670386200,0.0,-0.9248931028072116,CU.SHF
2020-03-08,41779,41779,41266,41542,61676,13495569800,0.0,-2.561336022892524,CU.SHF
2020-03-09,41865,42501,41855,42292,49920,11081809100,0.0,1.805401762072112,CU.SHF
2020-03-10,42235,42320,41855,41893,37296,8279224750,0.0,-0.9434408398751537,CU.SHF
2020-03-11,41371,41456,40858,41143,67756,14693481800,0.0,-1.790275224977922,CU.SHF
2020-03-12,41029,41390,40450,41323,78597,16959899450,0.0,0.43749848090806065,CU.SHF
2020-03-15,41133,41247,40355,40374,58058,12516795400,0.0,-2.296541877404834,CU.SHF
2020-03-16,40573,40725,39890,40364,80636,17080925400,0.0,-0.024768415316789305,CU.SHF
2020-03-17,39361,39550,37836,37836,116615,24079078950,0.0,-6.263006639579826,CU.SHF
2020-03-18,36709,36709,35573,35573,20498,3893144150,0.0,-5.981076223702297,CU.SHF
2020-03-19,35961,37164,35564,36842,220388,42292556250,0.0,3.5673122874089858,CU.SHF
2020-03-22,35034,35270,33424,35223,206648,37851131750,0.0,-4.394441126974646,CU.SHF
2020-03-23,36331,36833,35526,36170,157665,30076250000,0.0,2.6885841637566354,CU.SHF
2020-03-24,36889,37297,36492,37268,149743,29137857700,0.0,3.035664915675973,CU.SHF
2020-03-25,37211,37230,36738,36804,97500,19054536150,0.0,-1.2450359557797608,CU.SHF
2020-03-26,37003,37230,36643,37098,113036,22066104000,0.0,0.7988262145419034,CU.SHF
2020-03-29,36624,36861,36274,36662,98872,19087187800,0.0,-1.175265512965662,CU.SHF
2020-03-30,37079,37495,37041,37069,75492,14835872350,0.0,1.1101412907097208,CU.SHF
2020-03-31,37391,37571,36757,36927,78286,15363967450,0.0,-0.3830694110982247,CU.SHF
2020-04-01,36889,37685,36520,37543,101287,19814212900,0.0,1.668156091748596,CU.SHF
2020-04-02,37609,37988,37344,37808,76583,15214288100,0.0,0.7058572836480925,CU.SHF
2020-04-06,38187,38764,38073,38442,74012,15044651350,0.0,1.6768937790943683,CU.SHF
2020-04-07,38168,38840,38007,38641,76448,15527049050,0.0,0.5176629727901672,CU.SHF
2020-04-08,38802,38991,38527,38632,49848,10180059050,0.0,-0.02329132268833467,CU.SHF
2020-04-09,38414,39664,38414,39569,70665,14555877700,0.0,2.425450403810303,CU.SHF
2020-04-12,39152,39768,39123,39626,86194,17979729800,0.0,0.14405216204604887,CU.SHF
2020-04-13,39759,39806,39427,39597,73802,15422509900,0.0,-0.07318427295209817,CU.SHF
2020-04-14,39635,39664,39199,39417,73988,15389496600,0.0,-0.454579892416096,CU.SHF
2020-04-15,39256,39522,39190,39417,56614,11746369450,0.0,0.0,CU.SHF
2020-04-16,39645,42490,39635,40100,87288,18420643350,0.0,1.7327549027069455,CU.SHF
2020-04-19,39853,40432,39844,40147,77119,16350357600,0.0,0.11720698254364947,CU.SHF
2020-04-20,39702,39986,39265,39303,118355,24683273800,0.0,-2.102274142526217,CU.SHF
2020-04-21,39076,39237,38270,38971,140104,28602961650,0.0,-0.8447192326285546,CU.SHF
2020-04-22,39171,39853,39123,39787,118615,24742100750,0.0,2.093864668599732,CU.SHF
2020-04-23,39749,39816,39474,39626,76597,16016108600,0.0,-0.40465478673938904,CU.SHF
2020-04-26,40233,40669,40062,40299,98382,20936790350,0.0,1.6983798516125859,CU.SHF
2020-04-27,40119,40280,39958,40119,71273,15074969450,0.0,-0.4466612074741305,CU.SHF
2020-04-28,40223,40517,40195,40318,66506,14156530200,0.0,0.4960243276253218,CU.SHF
2020-04-29,40574,40764,40451,40726,61853,13248489550,0.0,1.0119549580832388,CU.SHF
2020-05-05,40138,40574,40129,40517,60410,12855452200,0.0,-0.5131856799096446,CU.SHF
2020-05-06,40584,40897,40413,40887,73904,15815098650,0.0,0.9131969296838349,CU.SHF
2020-05-07,41058,41361,40783,41267,79567,17240633550,0.0,0.9293907598992401,CU.SHF
2020-05-10,41399,41684,41181,41257,73466,16040464500,0.0,-0.024232437540894214,CU.SHF
2020-05-11,41020,41210,40821,40821,80202,17356949550,0.0,-1.056790362847515,CU.SHF
2020-05-12,40973,41191,40479,40840,77990,16762648600,0.0,0.04654467063520684,CU.SHF
2020-05-13,40935,41020,40593,40698,60819,13080195400,0.0,-0.3476983349657181,CU.SHF
2020-05-14,40527,41086,40318,40906,75387,16209594400,0.0,0.5110816256327144,CU.SHF
2020-05-17,40650,41096,40527,41039,67642,14566438850,0.0,0.3251356769178093,CU.SHF
2020-05-18,41295,41864,41276,41523,64842,14194623050,0.0,1.1793659689563585,CU.SHF
2020-05-19,41485,41741,41333,41561,81689,17851417050,0.0,0.09151554560122843,CU.SHF
2020-05-20,41713,42293,41580,41960,107082,23665521850,0.0,0.9600346478669808,CU.SHF
2020-05-21,42074,42207,41095,41114,146826,32108241100,0.0,-2.0162059103908447,CU.SHF
2020-05-24,41181,41513,41067,41485,89226,19385955250,0.0,0.9023690227173198,CU.SHF
2020-05-25,41608,41760,41494,41684,70689,15482047800,0.0,0.47969145474267005,CU.SHF
2020-05-26,41874,41922,41342,41475,99314,21779548100,0.0,-0.5013914211687953,CU.SHF
2020-05-27,41437,41675,41171,41532,105554,23024542100,0.0,0.13743218806510082,CU.SHF
2020-05-28,41589,41865,41418,41760,92379,20236014100,0.0,0.5489742848887591,CU.SHF
2020-05-31,41893,42435,41722,42388,106250,23512644900,0.0,1.5038314176245127,CU.SHF
2020-06-01,42159,42578,42017,42350,98301,21899937500,0.0,-0.08964801358875008,CU.SHF
2020-06-02,42568,42863,42502,42606,91520,20546766400,0.0,0.6044864226682378,CU.SHF
2020-06-03,42787,42815,42359,42502,84873,19010608350,0.0,-0.2440970755292704,CU.SHF
2020-06-04,42549,43015,42540,42977,90561,20378841100,0.0,1.1175944661427684,CU.SHF
2020-06-07,43262,43680,43176,43528,118155,27005354650,0.0,1.2820811131535548,CU.SHF
2020-06-08,43680,44184,43481,43956,110149,25409933200,0.0,0.9832751332475631,CU.SHF
2020-06-09,43956,44650,43690,44507,116064,27046897500,0.0,1.2535262535262603,CU.SHF
2020-06-10,44925,45239,44326,44621,171994,40612369250,0.0,0.25613948367673167,CU.SHF
2020-06-11,44478,44811,43785,44516,152083,35505427250,0.0,-0.23531521032698066,CU.SHF
2020-06-14,44535,44982,43946,43984,184390,43087381100,0.0,-1.1950759277563172,CU.SHF
2020-06-15,43994,44925,43899,44811,134519,31458808450,0.0,1.8802291742451738,CU.SHF
2020-06-16,44906,44906,44146,44450,135891,31790029500,0.0,-0.8056057664412752,CU.SHF
2020-06-17,44545,44688,44459,44593,85735,20107971550,0.0,0.32170978627672486,CU.SHF
2020-06-18,44640,45429,44564,45410,106314,25155081200,0.0,1.8321261184490734,CU.SHF
2020-06-21,45619,45648,44905,45210,134352,31938888250,0.0,-0.4404316229905336,CU.SHF
2020-06-22,45362,45591,45077,45572,140596,33495226150,0.0,0.8007078080070729,CU.SHF
2020-06-23,45619,45657,45277,45581,97971,23396043150,0.0,0.01974896866496767,CU.SHF
2020-06-28,45762,46277,45743,46077,101302,24491458200,0.0,1.088172703538759,CU.SHF
2020-06-29,46048,46477,45972,46467,105873,25707949150,0.0,0.846409271436932,CU.SHF
2020-06-30,46619,47029,46448,47000,152479,37434703900,0.0,1.1470505950459398,CU.SHF
2020-07-01,46648,47210,46581,47057,146548,36090366500,0.0,0.1212765957446793,CU.SHF
2020-07-02,46953,47038,46515,46572,146952,36112203350,0.0,-1.0306649382663569,CU.SHF
2020-07-05,46572,46877,46172,46705,129453,31650307350,0.0,0.28557931804518155,CU.SHF
2020-07-06,46953,47257,46800,47010,118738,29324335950,0.0,0.6530350069585689,CU.SHF
2020-07-07,46953,47591,46857,47429,120235,29854854800,0.0,0.8912997234630904,CU.SHF
2020-07-08,47543,48381,47515,48286,144126,36304733800,0.0,1.806911383330867,CU.SHF
2020-07-09,48334,48381,47810,48096,153202,38684899550,0.0,-0.39348879592427943,CU.SHF
2020-07-12,48438,50972,48343,50362,271916,71190785000,0.0,4.711410512308722,CU.SHF
2020-07-13,50057,50572,49353,49724,189892,49753557699,0.0,-1.266828164091971,CU.SHF
2020-07-14,49924,50219,49629,49724,147028,38532888150,0.0,0.0,CU.SHF
2020-07-15,49791,49867,48229,48296,234458,60125951449,0.0,-2.8718526264982724,CU.SHF
2020-07-16,48648,49305,48619,48981,140235,36066145250,0.0,1.4183369223124132,CU.SHF
2020-07-19,49086,49238,48724,48857,108579,27908080500,0.0,-0.25315938833425644,CU.SHF
2020-07-20,48762,49848,48762,49429,130584,33869403350,0.0,1.1707636572036773,CU.SHF
2020-07-21,49610,50344,49553,49944,149303,39140749700,0.0,1.0418984806490172,CU.SHF
2020-07-22,49648,49648,48943,49524,172219,44559678800,0.0,-0.8409418548774639,CU.SHF
2020-07-23,49391,50001,48657,48810,198590,51434814950,0.0,-1.4417252241337497,CU.SHF
2020-07-26,49000,49591,48943,49172,152381,39369366550,0.0,0.7416513009629089,CU.SHF
2020-07-27,48981,49791,48867,49095,167004,43170873300,0.0,-0.15659318311234127,CU.SHF
2020-07-28,48981,49543,48962,49438,126507,32746859850,0.0,0.6986454832467626,CU.SHF
2020-07-29,49324,49715,49134,49257,142028,36807526450,0.0,-0.36611513410736984,CU.SHF
2020-07-30,49162,49505,48781,49381,176783,45652570199,0.0,0.2517408693180734,CU.SHF
2020-08-02,49076,49143,47847,48648,178441,45562692050,0.0,-1.484376582086222,CU.SHF
2020-08-03,49076,49524,48962,49114,125658,32476382350,0.0,0.9579016609110313,CU.SHF
2020-08-04,48962,49210,48829,48933,108968,28011815400,0.0,-0.36853035794274236,CU.SHF
2020-08-05,48867,49448,48790,48981,138596,35726921600,0.0,0.09809331126233722,CU.SHF
2020-08-06,49048,49286,48619,48886,116790,30033868900,0.0,-0.19395275719156224,CU.SHF
2020-08-09,48819,48876,47247,47866,215542,54226956650,0.0,-2.086486928773068,CU.SHF
2020-08-10,48581,48695,47942,47971,126403,32077607650,0.0,0.2193623866627581,CU.SHF
2020-08-11,47971,48304,47170,47523,172915,43281918600,0.0,-0.9338975631110413,CU.SHF
2020-08-12,47942,48524,47666,48038,120343,30375076300,0.0,1.0836857942470024,CU.SHF
2020-08-13,47847,47857,47132,47742,142788,35624336900,0.0,-0.6161788584037597,CU.SHF
