date,open,high,low,close,volume,amount,turn,pct_change,windcode
2020-01-01,50.4,50.56,49.26,49.93,11612961,1058576881,1.15,,603259.SH
2020-01-02,49.94,50.15,47.97,48.64,17152054,1534585031,1.7,-2.583617063889443,603259.SH
2020-01-05,47.99,48.17,46.83,47.19,20054327,1743784272,1.99,-2.9810855263157965,603259.SH
2020-01-06,47.38,48.21,46.98,47.91,12556187,1101391823,1.25,1.5257469802924417,603259.SH
2020-01-07,47.63,48.12,47.06,47.61,8512449,743711014,0.85,-0.6261740763932266,603259.SH
2020-01-08,48.5,49.98,48.24,49.75,17997092,1632541706,1.79,4.494854022264239,603259.SH
2020-01-09,49.85,50.57,49.49,49.6,10771472,990871630,1.07,-0.3015075376884391,603259.SH
2020-01-12,50.11,50.75,49.54,50.68,12687430,1171780654,1.26,2.1774193548387055,603259.SH
2020-01-13,51.12,51.2,50.39,50.41,8012579,746379608,0.8,-0.5327545382794008,603259.SH
2020-01-14,50.29,51.86,50.22,51.23,9759889,919191692,0.97,1.6266613767109694,603259.SH
2020-01-15,51.66,52.29,50.89,52.04,10992404,1046288919,1.09,1.5811048213937084,603259.SH
2020-01-16,53.4,53.41,51.47,52.82,12404247,1200443564,1.23,1.498847040737905,603259.SH
2020-01-19,53.15,54.12,52.51,53.41,8949866,875884166,0.89,1.1170011359333598,603259.SH
2020-01-20,53.74,54.46,53.05,53.49,9990689,986911884,0.99,0.1497846845160078,603259.SH
2020-01-21,53.52,54.13,52.43,53.81,8918670,875540799,0.89,0.5982426621798487,603259.SH
2020-01-22,53.81,54.42,51.55,52.2,10354742,1002779999,1.03,-2.9920089202750355,603259.SH
2020-02-02,47.41,51.72,47.41,50.13,15100055,1378598406,1.5,-3.9655172413793127,603259.SH
2020-02-03,50.16,52.68,49.08,52.04,14677391,1377813460,1.46,3.810093756233779,603259.SH
2020-02-04,52.23,54.21,51.5,52.89,17882623,1732470816,1.78,1.6333589546502658,603259.SH
2020-02-05,53.41,58.04,52.64,57.11,23881504,2448716013,2.37,7.978823974286242,603259.SH
2020-02-06,56.68,57.96,55.09,55.79,16940341,1752367532,1.68,-2.311329014183161,603259.SH
2020-02-09,55.36,57.47,54.66,57.31,15226161,1564516380,1.51,2.724502599032097,603259.SH
2020-02-10,57.6,57.7,56.13,56.71,10415376,1086315185,1.04,-1.046937707206419,603259.SH
2020-02-11,57.66,60.05,57.15,58.7,16073526,1736271060,1.6,3.509081290777649,603259.SH
2020-02-12,59.11,59.75,58.08,58.75,9524383,1030022329,0.95,0.08517887563883608,603259.SH
2020-02-13,59.24,60.97,59.02,59.81,9828922,1083523590,0.98,1.8042553191489397,603259.SH
2020-02-16,59.66,62.82,59.64,62.12,12888210,1456609270,1.28,3.8622303962547955,603259.SH
2020-02-17,62.58,62.58,60.86,61.52,9174378,1038394026,0.91,-0.965872504829357,603259.SH
2020-02-18,61.64,62.05,60.26,60.44,10658920,1194628362,1.06,-1.7555266579974083,603259.SH
2020-02-19,60.21,60.95,59.84,60.49,9461414,1048678223,0.94,0.08272667107875886,603259.SH
2020-02-20,59.96,61.85,59.72,61.42,9002918,1009761159,0.89,1.5374442056538262,603259.SH
2020-02-23,61.33,62.4,60.69,61.72,10299925,1165046578,1.02,0.4884402474763849,603259.SH
2020-02-24,60.62,64.77,60.51,63.97,12063496,1396083548,1.2,3.6454957874271,603259.SH
