date,open,high,low,close,volume,amount,turn,pct_change,windcode,completeness,accuracy,timeliness,compliance_score,quality_score,a_probability,token_level_pred,trust_weight,ma_5,ma_5_bias,ma_10,ma_10_bias,ma_20,ma_20_bias,ma_60,ma_60_bias,rsi,macd,macd_signal,macd_hist,boll_mid,boll_upper,boll_lower,boll_width,return_1d,return_3d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,volume_ma_5,volume_ratio_5,volume_ma_10,volume_ratio_10,volume_ma_20,volume_ratio_20,ema_5,ema_10,ema_20,ema_60,wma_10,wma_20,dema_10,tema_10,dema_20,tema_20,trima_12,trima_20,kama,adx,adxr,aroon_up,aroon_down,cci,vortex_pos,vortex_neg,kdj_k,kdj_d,kdj_j,stoch_k,stoch_d,willr,roc_10,mom_10,roc_20,mom_20,trix,cmo,mfi,tsi,atr,natr,stddev,mass_index,choppiness,obv,vwap,cmf,ad_line,pvt,nvi,force_index,eom,pivot,r1,s1,r2,s2,doji,hammer,engulfing,morning_star,boll_pct_b,future_return_5d,target_5d
2020-03-03,2287.0,2317.0,2268.0,2307.0,1319124.0,66108561900,0.0,1.6299559471365743,P.DCE,99.99363057324841,100,99.0,100.0,96.53074723946787,0.7524324821722154,A,0.9653074723946787,2301.2,0.2520424126542753,2381.4,-3.1242126480221755,2481.1,-7.017048889605413,0.0,0.0,27.443609022556387,-117.338461634542,-104.46142915193299,-12.87703248260901,2481.1,2745.101515147165,2217.0984848528346,0.212810056142167,1.6299559471365743,2.0796460176991216,-3.553511705685619,-7.200321802091714,-12.447817836812147,41.403286471615694,30.30411861074222,26.40208355929341,1214372.4,1.0862598655898308,1188793.3,1.1096327679504923,1150761.15,1.1463056430085428,2315.7201566490126,2369.1611224627563,2462.081543540574,2658.276879444755,2337.0,2412.9761904761904,2275.103711557719,2266.318622859319,2307.58301308761,2266.80680964625,2510.9583333333335,2647.205,2378.4011591044855,51.95583452293735,44.55276673897172,100.0,7.142857142857143,-97.08252864683897,0.6782608695652174,1.2720496894409938,11.010811779290675,10.057343376140643,12.917748585590736,15.857605177993527,10.312137273422554,-84.14239482200647,-7.200321802091714,-179.0,-12.447817836812147,-328.0,-0.6669718229924682,-45.11278195488722,21.09171196300167,-48.844980825687365,61.45172488918877,2.66370719068872,103.48052850763449,25.35434352881032,36.281932558865996,-12490182.0,2676.9578841762946,-0.19413835372075608,-4867522.07773588,-237616.71661970357,900.7716136790575,-20512914.750228234,-89930.5296115434,2286.0,2314.0,2242.0,2358.0,2214.0,0,0,0,0,0.17026704391649147,-0.04031209362808841,0
2020-03-04,2338.0,2399.0,2325.0,2375.0,1568001.0,81193784700,0.0,2.9475509319462523,P.DCE,99.99363057324841,100,99.0,100.0,96.53074723946787,0.7524324821722154,A,0.9653074723946787,2302.2,3.162192685257588,2367.6,0.31255279608042286,2465.45,-3.6687014540955944,0.0,0.0,37.676056338028175,-109.81244392388226,-105.53163210632285,-4.28081181755941,2465.45,2714.4948913243065,2216.405108675693,0.20202793917889775,2.9475509319462523,3.305785123966931,0.21097046413502962,-5.49144448865897,-11.644345238095234,48.556257755471464,34.5651443135455,27.824158769003198,1318421.2,1.189302022752668,1187606.5,1.320303484361192,1180786.7,1.3279290832120654,2335.480104432675,2370.2227365604367,2453.788063203376,2648.989112905583,2335.836363636364,2402.8714285714286,2294.1352664453266,2301.650145429303,2306.500053440849,2276.13110238049,2493.9166666666665,2630.4125,2378.1719847645845,50.71318831494751,44.5761333106858,85.71428571428571,14.285714285714286,-37.602078693392514,0.768235294117647,1.1188235294117648,22.634658833252605,14.24978186184463,39.404412776068554,37.86407766990291,19.145617708844735,-62.13592233009708,-5.49144448865897,-138.0,-11.644345238095234,-313.0,-0.670473902822244,-24.64788732394366,30.0661754810977,-45.45846652741113,63.633744539961,2.6793155595773053,100.38650581353106,25.258590813736124,38.34305004409049,-10922181.0,2667.83301867953,-0.1935028354096368,-4316602.80746561,-191399.08853127703,900.7716136790575,-2350488.6430527754,-59608.84547890398,2297.3333333333335,2326.666666666667,2277.666666666667,2346.3333333333335,2248.3333333333335,0,0,0,0,0.31840623287025055,-0.09389473684210525,0
2020-03-05,2347.0,2349.0,2321.0,2332.0,968153.0,49553340900,0.0,-1.8105263157894735,P.DCE,99.99363057324841,100,99.0,100.0,96.53074723946787,0.7524324821722154,A,0.9653074723946787,2316.6,0.6647673314340021,2350.1,-0.7701799923407476,2447.1,-4.7035266233500845,0.0,0.0,30.105633802816897,-106.09476686938979,-105.64425905893623,-0.4505078104535585,2447.1,2677.0381152443065,2217.1618847556933,0.18792702811025833,-1.8105263157894735,2.7312775330396555,3.1858407079645934,-6.980454726765062,-13.5976287513894,32.825841945740734,35.07618067299364,27.869342147552302,1197862.0,0.8082341705471916,1166760.6,0.8297786195385753,1190044.4,0.8135435955162682,2334.3200696217837,2363.2731480949024,2442.18920004115,2638.596027236548,2329.3636363636365,2390.1619047619047,2295.333736528921,2308.1488672378246,2298.434410252087,2274.1544630782296,2476.5416666666665,2613.2075,2374.2321877631275,49.60374875739267,44.35205483296615,92.85714285714286,21.428571428571427,-54.70742258652131,0.716295427901524,1.1711606096131302,28.140918939981454,18.880160887890234,46.6624350441639,23.948220064724918,25.88996763754045,-76.05177993527508,-6.980454726765062,-175.0,-13.5976287513894,-367.0,-0.6661395944161597,-39.7887323943662,24.00730380199161,-43.40756440103015,62.94561992996378,2.6992118323312084,92.76165843021995,25.036505252057378,38.47655218395611,-11890334.0,2661.8858396156115,-0.2308121290960515,-4524064.164608467,-208927.7533733823,884.4629065682367,-7961930.1226166645,-71660.52792860955,2366.3333333333335,2407.666666666667,2333.666666666667,2440.3333333333335,2292.3333333333335,0,0,0,0,0.24971526604515415,-0.08447684391080612,0
2020-03-08,2221.0,2236.0,2221.0,2221.0,251840.0,12272821100,0.0,-4.759862778730706,P.DCE,99.99363057324841,100,99.0,100.0,96.53074723946787,0.7524324821722154,A,0.9653074723946787,2301.0,-3.4767492394611037,2325.4,-4.489550184914427,2425.85,-8.44446276562854,0.0,0.0,26.8025078369906,-110.82770060881148,-106.68094736891129,-4.1467532399001925,2425.85,2656.942849874583,2194.757150125417,0.1905252590841008,-4.759862778730706,-3.7277850021673165,-3.392779469334495,-10.008103727714746,-16.061980347694636,48.11848075868559,40.5314589436524,31.111903603910456,1064980.8,0.23647374675674904,1085907.6,0.2319166013756603,1163641.7,0.21642400749302815,2296.5467130811894,2337.405302986738,2421.123561941993,2624.9043542123986,2305.890909090909,2368.6285714285714,2260.6539111624375,2263.929216076553,2272.0003176621753,2245.1755732989536,2457.6041666666665,2595.5325000000003,2356.2551693592823,49.5172273945103,44.635070423242425,100.0,0.0,-129.462365591398,0.7095709570957096,1.1804180418041805,18.760612626654304,18.84031146747826,18.60121494500639,0.0,20.604099244875943,-100.0,-10.008103727714746,-247.0,-16.061980347694636,-425.0,-0.6707930429085907,-46.39498432601881,25.31970772024799,-43.44265719951038,66.37807564925208,2.988657165657455,96.37324420087593,24.932002041091273,39.91740946581775,-12142174.0,2659.8752321098423,-0.2178275967732735,-4775904.164608467,-220914.9917953377,842.3636858868155,-10817974.390814284,-116407.86563859112,2334.0,2347.0,2319.0,2362.0,2306.0,1,0,0,0,0.05677988282377706,-0.05357946870778929,0
2020-03-09,2222.0,2285.0,2180.0,2237.0,1237866.0,60636453900,0.0,0.7203962179198609,P.DCE,99.99363057324841,100,99.0,100.0,96.53074723946787,0.7524324821722154,A,0.9653074723946787,2294.4,-2.501743375174341,2306.3,-3.0048129037852913,2407.8,-7.093612426281259,0.0,0.0,30.016051364365964,-111.99649256295925,-107.74405640772089,-4.252436155238357,2407.8,2638.6707544561605,2176.92924554384,0.1917690459806963,0.7203962179198609,-5.8105263157894775,-1.453744493392073,-7.866556836902805,-13.895304080061589,48.58885713054829,41.2561422722399,31.373379193482076,1068996.8,1.1579697899937587,1109084.5,1.1161151382063315,1169979.5,1.0580236662266305,2276.697808720793,2319.1497933527858,2403.5879846141843,2612.186178664451,2289.818181818182,2350.6428571428573,2241.4168739778515,2243.293600911609,2252.8014317310935,2227.02652666617,2437.680555555555,2577.6850000000004,2346.254418155362,48.40757486092549,44.529644906977026,100.0,0.0,-106.88350209675765,0.7136886102403344,1.089864158829676,21.06563364299476,19.582085525983757,24.03272987701677,16.01123595505618,13.319818673260366,-83.98876404494382,-7.866556836902805,-191.0,-13.895304080061589,-361.0,-0.6763028428008688,-39.96789727126806,33.099998124364916,-42.90510143617296,69.13678453144837,3.0906027953262574,96.974704983273,24.882529021921243,37.47067748411093,-10904308.0,2650.433554256129,-0.1717162571547692,-4669801.364608468,-211997.45194842183,842.3636858868155,-6443141.477840815,-105036.73527989774,2226.0,2231.0,2216.0,2241.0,2211.0,0,0,0,0,0.13009606738121274,-0.03889137237371476,0
2020-03-10,2242.0,2267.0,2213.0,2214.0,859600.0,42193960000,0.0,-1.0281627179257957,P.DCE,99.99363057324841,100,99.0,100.0,96.53074723946787,0.7524324821722154,A,0.9653074723946787,2275.8,-2.715528605325608,2288.5,-3.2554074721433257,2390.8,-7.395014221181202,0.0,0.0,25.848142164781905,-113.47065728415191,-108.8893765830071,-4.581280701144806,2390.8,2626.366595791148,2155.2334042088523,0.19706089659624212,-1.0281627179257957,-5.060034305317329,-4.031209362808841,-7.441471571906355,-13.31245105716523,45.67095802222728,41.1037888874937,31.189694189139118,977092.0,0.8797533906735496,1095732.2,0.7844982560519806,1151525.05,0.7464883199892177,2255.7985391471957,2300.0316491068247,2385.5319860795,2599.130894118075,2273.0363636363636,2332.1857142857143,2220.7898697806377,2221.090851857233,2232.7696776538933,2207.661937104305,2417.5208333333335,2559.8599999999997,2335.904724735441,47.37718322259674,44.52891543305573,92.85714285714286,7.142857142857143,-97.27397888939865,0.770199370409234,1.087093389296957,19.21879381374689,19.460988288571468,18.734404864097733,9.550561797752808,8.520599250936328,-90.4494382022472,-7.441471571906355,-178.0,-13.31245105716523,-340.0,-0.6831501926932604,-48.30371567043619,34.981880351500436,-42.80019316352519,68.05558563634492,3.0738746899884783,92.47405338498963,24.820280006768634,37.31196597179366,-11763908.0,2644.0791873609364,-0.1837349728830966,-5497564.32757143,-220835.53867171198,833.7028165191816,-8347092.695292127,-96033.48299000347,2234.0,2288.0,2183.0,2339.0,2129.0,0,0,0,0,0.12473456941927757,-0.03613369467028005,0
2020-03-11,2205.0,2216.0,2130.0,2152.0,1185639.0,56043369100,0.0,-2.8003613369466995,P.DCE,99.99363057324841,100,99.0,100.0,96.53074723946787,0.7524324821722154,A,0.9653074723946787,2231.2,-3.5496593761204656,2266.7,-5.060219702651423,2371.05,-9.238523017228662,0.0,0.0,23.70370370370371,-118.27838568640709,-110.76717840368711,-7.51120728271998,2371.05,2617.460419294397,2124.6395807056033,0.20784919701768995,-2.8003613369466995,-3.1067086897793805,-9.389473684210525,-9.19831223628692,-15.508441303494303,32.356042238734794,42.39814832157517,32.01755155784565,900619.6,1.3164703499679555,1109520.4,1.0686049576015006,1136201.45,1.0435112541002303,2221.1990260981306,2273.1168038146748,2363.2908445481185,2584.470864802728,2248.2181818181816,2309.442857142857,2186.261383672399,2180.2782992491766,2204.9543898251295,2177.1945874397748,2397.3263888888887,2541.8900000000003,2318.400939410207,47.1758649371327,44.626807362030576,100.0,0.0,-142.16863549090434,0.6580259222333001,1.152542372881356,15.538675429734605,18.15355066895918,10.308924951285455,5.7441253263707575,10.435307693059915,-94.25587467362925,-9.19831223628692,-218.0,-15.508441303494303,-395.0,-0.6972219198961294,-52.592592592592595,26.97466840019854,-43.599336023832954,69.33732951946314,3.2219948661460567,90.11314621562391,24.90548328207346,36.47953335373891,-12949547.0,2634.286053505616,-0.20167776252075525,-6076597.32757143,-254037.71482347348,833.7028165191816,-17656024.88167897,-137302.88521619322,2231.3333333333335,2249.666666666667,2195.666666666667,2285.3333333333335,2177.3333333333335,0,0,0,0,0.05551798372151638,-0.008828996282527868,0
2020-03-12,2118.0,2144.0,2067.0,2135.0,1068356.0,49227132900,0.0,-0.7899628252788116,P.DCE,99.99363057324841,100,99.0,100.0,96.53074723946787,0.7524324821722154,A,0.9653074723946787,2191.8,-2.591477324573418,2254.2,-5.2879070180108165,2352.05,-9.228120150507012,0.0,0.0,24.502297090352215,-122.0533479880437,-113.02441232055844,-9.028935667485257,2352.05,2610.054059535583,2094.0459404644175,0.2193865432585044,-0.7899628252788116,-4.559678140366563,-8.447684391080612,-5.530973451327437,-15.109343936381714,33.399165047154234,37.019883360715774,31.975926560444467,920660.2,1.1604237915356828,1059261.1,1.0085860794850297,1121696.25,0.9524467965369413,2192.466017398754,2248.004657666552,2341.54885935306,2569.7341151370647,2224.2727272727275,2286.961904761905,2156.3948307016803,2147.609610591466,2178.620747046255,2149.3503785027196,2377.111111111111,2523.9725000000003,2308.387838683603,47.44748158797168,45.13590957416697,100.0,0.0,-171.08915549282494,0.638030888030888,1.1872586872586872,17.186426190104193,17.831175842674185,15.89692688496421,17.894736842105264,11.063141322076277,-82.10526315789474,-5.530973451327437,-125.0,-15.109343936381714,-380.0,-0.7152226407965312,-50.995405819295556,27.26126745288761,-44.51268485551548,70.45609169664435,3.300051133332288,88.83507375845173,25.042637141816893,38.00414484535714,-14017903.0,2624.8808104002046,-0.146733710509033,-5257986.886012988,-262477.3300651092,827.1168741953777,-17728314.470010545,-161193.79457703218,2166.0,2202.0,2116.0,2252.0,2080.0,0,1,0,0,0.07936708362128365,-0.0037470725995316645,0
2020-03-15,2102.0,2151.0,2084.0,2102.0,1012293.0,46923310000,0.0,-1.5456674473067866,P.DCE,99.99363057324841,100,99.0,100.0,96.53074723946787,0.7524324821722154,A,0.9653074723946787,2168.0,-3.044280442804428,2234.5,-5.929738196464533,2329.25,-9.756359343136202,0.0,0.0,24.76780185758514,-126.25249682279491,-115.67002922100573,-10.582467601789176,2329.25,2591.186814397748,2067.313185602252,0.22491086349490017,-1.5456674473067866,-5.058717253839207,-5.357946870778929,-8.56894301870379,-17.826426896012514,20.24286338315209,34.99436260147704,30.65275614671118,1072750.8,0.9436422699475031,1068865.8,0.9470721207470573,1122662.15,0.9016897915370177,2162.310678265836,2221.458356272633,2318.734682271816,2554.3985703784724,2196.6,2263.147619047619,2124.785160342714,2113.4544965538635,2150.6821347302475,2119.5630265498817,2356.6180555555557,2505.9075000000003,2285.2633574734914,47.55231675361168,45.73747895439374,100.0,7.142857142857143,-140.42242130148088,0.6981852913085005,1.1356255969436486,14.97167368496906,16.878008456772477,11.159004141362225,10.32448377581121,11.32111531476241,-89.67551622418878,-8.56894301870379,-197.0,-17.826426896012514,-456.0,-0.7372052883322655,-50.46439628482972,27.502218047058946,-45.732464477384674,70.20922800402691,3.340115509230586,91.20294963419325,25.186416661628595,42.73056484356438,-15030196.0,2616.2277052556456,-0.19753985781322037,-5726361.259147316,-278124.0134374745,814.3323979197584,-19967936.545723327,-141232.79031325897,2115.3333333333335,2163.666666666667,2086.666666666667,2192.3333333333335,2038.3333333333335,1,0,0,0,0.06621217883690941,-0.0057088487155090295,0
2020-03-16,2092.0,2167.0,2081.0,2150.0,1381448.0,64195190900,0.0,2.283539486203612,P.DCE,99.99363057324841,100,99.0,100.0,96.53074723946787,0.7524324821722154,A,0.9653074723946787,2150.6,-0.027899190923458994,2222.5,-3.262092238470191,2310.9,-6.962655242546198,0.0,0.0,31.61094224924011,-124.2745935244061,-117.39094208168581,-6.883651442720293,2310.9,2568.8464652740304,2052.95353472597,0.22324329505736318,2.283539486203612,-0.09293680297397522,-3.889137237371476,-5.286343612334798,-14.580850218514108,29.82020027130244,38.25630579067271,32.61174312064284,1101467.2,1.2541889581460075,1085232.0,1.27295177436714,1139310.95,1.212529380148589,2158.207118843891,2208.4659278594268,2302.6647125316426,2541.1396008578668,2181.2363636363634,2246.0761904761903,2118.7395079423245,2115.152690671024,2136.077673086257,2109.248225391043,2337.402777777778,2487.92,2278.5799212437346,47.30348486980052,46.271252632332086,100.0,14.285714285714286,-104.0655666990186,0.7516279069767442,1.0995348837209302,18.314449123312706,17.356822012285885,20.229703345366346,24.776119402985074,17.66511334030052,-75.22388059701493,-5.286343612334798,-120.0,-14.580850218514108,-367.0,-0.7509491268169133,-36.77811550151976,35.43792325058064,-44.85610691624618,71.33714028945356,3.318006525090863,87.49744109287607,25.31541997701114,44.18037439552998,-13648748.0,2605.337771374592,-0.12034798589700534,-4891067.119612433,-246578.1028761044,814.3323979197584,-7642587.896334281,-127597.12417096665,2112.3333333333335,2140.666666666667,2073.666666666667,2179.3333333333335,2045.3333333333335,0,0,0,0,0.1881135784724411,0.014418604651162736,1
